object_id,aligned_museum
270890,Art Institute of Chicago
79315,Art Institute of Chicago
21702,Art Institute of Chicago
12616,Art Institute of Chicago
14319,Art Institute of Chicago
42541,Art Institute of Chicago
12145,Art Institute of Chicago
79309,Art Institute of Chicago
9611,Art Institute of Chicago
2508,Art Institute of Chicago
75905,Art Institute of Chicago
11125,Art Institute of Chicago
34078,Art Institute of Chicago
12786,Art Institute of Chicago
12741,Art Institute of Chicago
8099,Art Institute of Chicago
20561,Art Institute of Chicago
35384,Art Institute of Chicago
7544,Art Institute of Chicago
21745,Art Institute of Chicago
76279,Art Institute of Chicago
68830,Art Institute of Chicago
21292,Art Institute of Chicago
68715,Art Institute of Chicago
79322,Art Institute of Chicago
21481,Art Institute of Chicago
105595,Art Institute of Chicago
111862,Art Institute of Chicago
192877,Art Institute of Chicago
8076,Art Institute of Chicago
109230,Art Institute of Chicago
12497,Art Institute of Chicago
198345,Art Institute of Chicago
37729,Art Institute of Chicago
133834,Art Institute of Chicago
48321,Art Institute of Chicago
16811,Art Institute of Chicago
70169,Art Institute of Chicago
21341,Art Institute of Chicago
12731,Art Institute of Chicago
12735,Art Institute of Chicago
70207,Art Institute of Chicago
14329,Art Institute of Chicago
8037,Art Institute of Chicago
21423,Art Institute of Chicago
7514,Art Institute of Chicago
73796,Art Institute of Chicago
12359,Art Institute of Chicago
111366,Art Institute of Chicago
233329,Art Institute of Chicago
70093,Art Institute of Chicago
22729,Art Institute of Chicago
70129,Art Institute of Chicago
129758,Art Institute of Chicago
39534,Art Institute of Chicago
73220,Art Institute of Chicago
9059,Art Institute of Chicago
34075,Art Institute of Chicago
21514,Art Institute of Chicago
15563,Art Institute of Chicago
107043,Art Institute of Chicago
22718,Art Institute of Chicago
75521,Art Institute of Chicago
8087,Art Institute of Chicago
18019,Art Institute of Chicago
12132,Art Institute of Chicago
21220,Art Institute of Chicago
47953,Art Institute of Chicago
69180,Art Institute of Chicago
89655,Art Institute of Chicago
23144,Art Institute of Chicago
69810,Art Institute of Chicago
12409,Art Institute of Chicago
51834,Art Institute of Chicago
91085,Art Institute of Chicago
22722,Art Institute of Chicago
7896,Art Institute of Chicago
28112,Art Institute of Chicago
21555,Art Institute of Chicago
69688,Art Institute of Chicago
70167,Art Institute of Chicago
79313,Art Institute of Chicago
5410,Art Institute of Chicago
12065,Art Institute of Chicago
51432,Art Institute of Chicago
69801,Art Institute of Chicago
21266,Art Institute of Chicago
58282,Art Institute of Chicago
86423,Art Institute of Chicago
18013,Art Institute of Chicago
37423,Art Institute of Chicago
15726,Art Institute of Chicago
23667,Art Institute of Chicago
79311,Art Institute of Chicago
92910,Art Institute of Chicago
93923,Art Institute of Chicago
47961,Art Institute of Chicago
42566,Art Institute of Chicago
259167,Art Institute of Chicago
22771,Art Institute of Chicago
45939,Art Institute of Chicago
8073,Art Institute of Chicago
8081,Art Institute of Chicago
104483,Art Institute of Chicago
84711,Art Institute of Chicago
40922,Art Institute of Chicago
45806,Art Institute of Chicago
79505,Art Institute of Chicago
70256,Art Institute of Chicago
80916,Art Institute of Chicago
21325,Art Institute of Chicago
75916,Art Institute of Chicago
25226,Art Institute of Chicago
32538,Art Institute of Chicago
144967,Art Institute of Chicago
21307,Art Institute of Chicago
21310,Art Institute of Chicago
86420,Art Institute of Chicago
109236,Art Institute of Chicago
42185,Art Institute of Chicago
86757,Art Institute of Chicago
37725,Art Institute of Chicago
21467,Art Institute of Chicago
22740,Art Institute of Chicago
183455,Art Institute of Chicago
51825,Art Institute of Chicago
18454,Art Institute of Chicago
21496,Art Institute of Chicago
68041,Art Institute of Chicago
117330,Art Institute of Chicago
15748,Art Institute of Chicago
21701,Art Institute of Chicago
195396,Art Institute of Chicago
28163,Art Institute of Chicago
22113,Art Institute of Chicago
51423,Art Institute of Chicago
55836,Art Institute of Chicago
2716,Art Institute of Chicago
21712,Art Institute of Chicago
70763,Art Institute of Chicago
68711,Art Institute of Chicago
12529,Art Institute of Chicago
69172,Art Institute of Chicago
5003,Art Institute of Chicago
22737,Art Institute of Chicago
9624,Art Institute of Chicago
12794,Art Institute of Chicago
18007,Art Institute of Chicago
34873,Art Institute of Chicago
18235,Art Institute of Chicago
71199,Art Institute of Chicago
109185,Art Institute of Chicago
139488,Art Institute of Chicago
139593,Art Institute of Chicago
137971,Art Institute of Chicago
259168,Art Institute of Chicago
259170,Art Institute of Chicago
132148,Art Institute of Chicago
70392,Art Institute of Chicago
142529,Art Institute of Chicago
2525,Art Institute of Chicago
21295,Art Institute of Chicago
21772,Art Institute of Chicago
28444,Art Institute of Chicago
12602,Art Institute of Chicago
14335,Art Institute of Chicago
26091,Art Institute of Chicago
86744,Art Institute of Chicago
53282,Art Institute of Chicago
58180,Art Institute of Chicago
83154,Art Institute of Chicago
133709,Art Institute of Chicago
21658,Art Institute of Chicago
22068,Art Institute of Chicago
14276,Art Institute of Chicago
16397,Art Institute of Chicago
79470,Art Institute of Chicago
263669,Art Institute of Chicago
263943,Art Institute of Chicago
69827,Art Institute of Chicago
6580,Art Institute of Chicago
14326,Art Institute of Chicago
33964,Art Institute of Chicago
25230,Art Institute of Chicago
21698,Art Institute of Chicago
89468,Art Institute of Chicago
82294,Art Institute of Chicago
14331,Art Institute of Chicago
12352,Art Institute of Chicago
80912,Art Institute of Chicago
70091,Art Institute of Chicago
46261,Art Institute of Chicago
69959,Art Institute of Chicago
80721,Art Institute of Chicago
12588,Art Institute of Chicago
14314,Art Institute of Chicago
21508,Art Institute of Chicago
80777,Art Institute of Chicago
80879,Art Institute of Chicago
21319,Art Institute of Chicago
12344,Art Institute of Chicago
84370,Art Institute of Chicago
52949,Art Institute of Chicago
21286,Art Institute of Chicago
92911,Art Institute of Chicago
142530,Art Institute of Chicago
14323,Art Institute of Chicago
12514,Art Institute of Chicago
75361,Art Institute of Chicago
199165,Art Institute of Chicago
79336,Art Institute of Chicago
39774,Art Institute of Chicago
69770,Art Institute of Chicago
42390,Art Institute of Chicago
12470,Art Institute of Chicago
86747,Art Institute of Chicago
86599,Art Institute of Chicago
259158,Art Institute of Chicago
259169,Art Institute of Chicago
259178,Art Institute of Chicago
6775,Art Institute of Chicago
14809,Art Institute of Chicago
105530,Art Institute of Chicago
21251,Art Institute of Chicago
109223,Art Institute of Chicago
22715,Art Institute of Chicago
70095,Art Institute of Chicago
110866,Art Institute of Chicago
12721,Art Institute of Chicago
12346,Art Institute of Chicago
80904,Art Institute of Chicago
37716,Art Institute of Chicago
63392,Art Institute of Chicago
21594,Art Institute of Chicago
193827,Art Institute of Chicago
13033,Art Institute of Chicago
14852,Art Institute of Chicago
105494,Art Institute of Chicago
55821,Art Institute of Chicago
180536,Art Institute of Chicago
53532,Art Institute of Chicago
21203,Art Institute of Chicago
12537,Art Institute of Chicago
21678,Art Institute of Chicago
21734,Art Institute of Chicago
33933,Art Institute of Chicago
2606,Art Institute of Chicago
70088,Art Institute of Chicago
12241,Art Institute of Chicago
87714,Art Institute of Chicago
200630,Art Institute of Chicago
17996,Art Institute of Chicago
147031,Art Institute of Chicago
21346,Art Institute of Chicago
28128,Art Institute of Chicago
221163,Art Institute of Chicago
11435,Art Institute of Chicago
11091,Art Institute of Chicago
22735,Art Institute of Chicago
35364,Art Institute of Chicago
21413,Art Institute of Chicago
80898,Art Institute of Chicago
79332,Art Institute of Chicago
79459,Art Institute of Chicago
111081,Art Institute of Chicago
21499,Art Institute of Chicago
86415,Art Institute of Chicago
117775,Art Institute of Chicago
8209,Art Institute of Chicago
7788,Art Institute of Chicago
42187,Art Institute of Chicago
33098,Art Institute of Chicago
12679,Art Institute of Chicago
21254,Art Institute of Chicago
70757,Art Institute of Chicago
42215,Art Institute of Chicago
21312,Art Institute of Chicago
36419,Art Institute of Chicago
58053,Art Institute of Chicago
69683,Art Institute of Chicago
69700,Art Institute of Chicago
68980,Art Institute of Chicago
86754,Art Institute of Chicago
72589,Art Institute of Chicago
21558,Art Institute of Chicago
260222,Art Institute of Chicago
260223,Art Institute of Chicago
259162,Art Institute of Chicago
259174,Art Institute of Chicago
55926,Art Institute of Chicago
42806,Art Institute of Chicago
33942,Art Institute of Chicago
15737,Art Institute of Chicago
12663,Art Institute of Chicago
56142,Art Institute of Chicago
138456,Art Institute of Chicago
12069,Art Institute of Chicago
60878,Art Institute of Chicago
79347,Art Institute of Chicago
81842,Art Institute of Chicago
12236,Art Institute of Chicago
68978,Art Institute of Chicago
79249,Art Institute of Chicago
12305,Art Institute of Chicago
11151,Art Institute of Chicago
45804,Art Institute of Chicago
11999,Art Institute of Chicago
41426,Art Institute of Chicago
79317,Art Institute of Chicago
21681,Art Institute of Chicago
73256,Art Institute of Chicago
80887,Art Institute of Chicago
69937,Art Institute of Chicago
81954,Art Institute of Chicago
33936,Art Institute of Chicago
27669,Art Institute of Chicago
182864,Art Institute of Chicago
2481,Art Institute of Chicago
65922,Art Institute of Chicago
183893,Art Institute of Chicago
21887,Art Institute of Chicago
22212,Art Institute of Chicago
182783,Art Institute of Chicago
14280,Art Institute of Chicago
82164,Art Institute of Chicago
186745,Art Institute of Chicago
54714,Art Institute of Chicago
3585,Art Institute of Chicago
12696,Art Institute of Chicago
103303,Art Institute of Chicago
150152,Art Institute of Chicago
7832,Art Institute of Chicago
89836,Art Institute of Chicago
105591,Art Institute of Chicago
79223,Art Institute of Chicago
187047,Art Institute of Chicago
69605,Art Institute of Chicago
69708,Art Institute of Chicago
79453,Art Institute of Chicago
79362,Art Institute of Chicago
70164,Art Institute of Chicago
68989,Art Institute of Chicago
65889,Art Institute of Chicago
13836,Art Institute of Chicago
59752,Art Institute of Chicago
21180,Art Institute of Chicago
151599,Art Institute of Chicago
69019,Art Institute of Chicago
70059,Art Institute of Chicago
276595,Art Institute of Chicago
47283,Art Institute of Chicago
277820,Art Institute of Chicago
259161,Art Institute of Chicago
259163,Art Institute of Chicago
259164,Art Institute of Chicago
259165,Art Institute of Chicago
259166,Art Institute of Chicago
259172,Art Institute of Chicago
259175,Art Institute of Chicago
259176,Art Institute of Chicago
259177,Art Institute of Chicago
259173,Art Institute of Chicago
75310,Art Institute of Chicago
105937,Art Institute of Chicago
21521,Art Institute of Chicago
37722,Art Institute of Chicago
21549,Art Institute of Chicago
70045,Art Institute of Chicago
70330,Art Institute of Chicago
22671,Art Institute of Chicago
21585,Art Institute of Chicago
21591,Art Institute of Chicago
8064,Art Institute of Chicago
69638,Art Institute of Chicago
69744,Art Institute of Chicago
117554,Art Institute of Chicago
17305,Art Institute of Chicago
20435,Art Institute of Chicago
73230,Art Institute of Chicago
75903,Art Institute of Chicago
186741,Art Institute of Chicago
233321,Art Institute of Chicago
36691,Art Institute of Chicago
111140,Art Institute of Chicago
21274,Art Institute of Chicago
21397,Art Institute of Chicago
76243,Art Institute of Chicago
32539,Art Institute of Chicago
21252,Art Institute of Chicago
21692,Art Institute of Chicago
70205,Art Institute of Chicago
68697,Art Institute of Chicago
5833,Art Institute of Chicago
75946,Art Institute of Chicago
152839,Art Institute of Chicago
182989,Art Institute of Chicago
186728,Art Institute of Chicago
78836,Art Institute of Chicago
139230,Art Institute of Chicago
58156,Art Institute of Chicago
8084,Art Institute of Chicago
106598,Art Institute of Chicago
12748,Art Institute of Chicago
25999,Art Institute of Chicago
182862,Art Institute of Chicago
48982,Art Institute of Chicago
31935,Art Institute of Chicago
71015,Art Institute of Chicago
76275,Art Institute of Chicago
73239,Art Institute of Chicago
68731,Art Institute of Chicago
236098,Art Institute of Chicago
58340,Art Institute of Chicago
86750,Art Institute of Chicago
70191,Art Institute of Chicago
158104,Art Institute of Chicago
186735,Art Institute of Chicago
49817,Art Institute of Chicago
42386,Art Institute of Chicago
69572,Art Institute of Chicago
180532,Art Institute of Chicago
10495,Art Institute of Chicago
111367,Art Institute of Chicago
42112,Art Institute of Chicago
259159,Art Institute of Chicago
259160,Art Institute of Chicago
279375,Art Institute of Chicago
21629,Art Institute of Chicago
9819,Art Institute of Chicago
12077,Art Institute of Chicago
79492,Art Institute of Chicago
21518,Art Institute of Chicago
33945,Art Institute of Chicago
86418,Art Institute of Chicago
68868,Art Institute of Chicago
120578,Art Institute of Chicago
72791,Art Institute of Chicago
36825,Art Institute of Chicago
21632,Art Institute of Chicago
11094,Art Institute of Chicago
69506,Art Institute of Chicago
86491,Art Institute of Chicago
22490,Art Institute of Chicago
7791,Art Institute of Chicago
12248,Art Institute of Chicago
8986,Art Institute of Chicago
129408,Art Institute of Chicago
16393,Art Institute of Chicago
56801,Art Institute of Chicago
58900,Art Institute of Chicago
159683,Art Institute of Chicago
7419,Art Institute of Chicago
83673,Art Institute of Chicago
3588,Art Institute of Chicago
42213,Art Institute of Chicago
21604,Art Institute of Chicago
69812,Art Institute of Chicago
13455,Art Institute of Chicago
86661,Art Institute of Chicago
62536,Art Institute of Chicago
45668,Art Institute of Chicago
20434,Art Institute of Chicago
21430,Art Institute of Chicago
23500,Art Institute of Chicago
43097,Art Institute of Chicago
69931,Art Institute of Chicago
180135,Art Institute of Chicago
182865,Art Institute of Chicago
40558,Art Institute of Chicago
65904,Art Institute of Chicago
153627,Art Institute of Chicago
79326,Art Institute of Chicago
117596,Art Institute of Chicago
79507,Art Institute of Chicago
75317,Art Institute of Chicago
84123,Art Institute of Chicago
150406,Art Institute of Chicago
42195,Art Institute of Chicago
53535,Art Institute of Chicago
69752,Art Institute of Chicago
21683,Art Institute of Chicago
21125,Art Institute of Chicago
20635,Art Institute of Chicago
193002,Art Institute of Chicago
7782,Art Institute of Chicago
12509,Art Institute of Chicago
28161,Art Institute of Chicago
12896,Art Institute of Chicago
12672,Art Institute of Chicago
70006,Art Institute of Chicago
69008,Art Institute of Chicago
80239,Art Institute of Chicago
61041,Art Institute of Chicago
42440,Art Institute of Chicago
17459,Art Institute of Chicago
64836,Art Institute of Chicago
147469,Art Institute of Chicago
2514,Art Institute of Chicago
68754,Art Institute of Chicago
70680,Art Institute of Chicago
25640,Art Institute of Chicago
12317,Art Institute of Chicago
11703,Art Institute of Chicago
22899,Art Institute of Chicago
22865,Art Institute of Chicago
80914,Art Institute of Chicago
83677,Art Institute of Chicago
49798,Art Institute of Chicago
31202,Art Institute of Chicago
26953,Art Institute of Chicago
55213,Art Institute of Chicago
53194,Art Institute of Chicago
22075,Art Institute of Chicago
131979,Art Institute of Chicago
186751,Art Institute of Chicago
80377,Art Institute of Chicago
35957,Art Institute of Chicago
109503,Art Institute of Chicago
57654,Art Institute of Chicago
62583,Art Institute of Chicago
36798,Art Institute of Chicago
17244,Art Institute of Chicago
28350,Art Institute of Chicago
180725,Art Institute of Chicago
83022,Art Institute of Chicago
230189,Art Institute of Chicago
53276,Art Institute of Chicago
69558,Art Institute of Chicago
72380,Art Institute of Chicago
15579,Art Institute of Chicago
7843,Art Institute of Chicago
65892,Art Institute of Chicago
68898,Art Institute of Chicago
193050,Art Institute of Chicago
160040,Art Institute of Chicago
58904,Art Institute of Chicago
21731,Art Institute of Chicago
58116,Art Institute of Chicago
9579,Art Institute of Chicago
12165,Art Institute of Chicago
68840,Art Institute of Chicago
111364,Art Institute of Chicago
45433,Art Institute of Chicago
21457,Art Institute of Chicago
42836,Art Institute of Chicago
69719,Art Institute of Chicago
68941,Art Institute of Chicago
69324,Art Institute of Chicago
105549,Art Institute of Chicago
193334,Art Institute of Chicago
13451,Art Institute of Chicago
186779,Art Institute of Chicago
147883,Art Institute of Chicago
193025,Art Institute of Chicago
55833,Art Institute of Chicago
10244,Art Institute of Chicago
43942,Art Institute of Chicago
21806,Art Institute of Chicago
24113,Art Institute of Chicago
60348,Art Institute of Chicago
104305,Art Institute of Chicago
79585,Art Institute of Chicago
147623,Art Institute of Chicago
21648,Art Institute of Chicago
27659,Art Institute of Chicago
69574,Art Institute of Chicago
7649,Art Institute of Chicago
49406,Art Institute of Chicago
12543,Art Institute of Chicago
180200,Art Institute of Chicago
148422,Art Institute of Chicago
3316,Art Institute of Chicago
189161,Art Institute of Chicago
49843,Art Institute of Chicago
21662,Art Institute of Chicago
53279,Art Institute of Chicago
60339,Art Institute of Chicago
55848,Art Institute of Chicago
20349,Art Institute of Chicago
