object_id,title,description,dimensions,accession_number,detail_url,image_url,aligned_period,aligned_type,aligned_material,data_quality_score
68812,San Francisco,,,x1980-2181,https://artmuseum.princeton.edu/art/collections/68812,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02534,Qing dynasty (c. 1950),Unknown,Silver,0.65
68810,San Francisco,,,x1980-2179,https://artmuseum.princeton.edu/art/collections/68810,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02538,Qing dynasty (c. 1950),Unknown,Silver,0.65
68806,San Francisco,,,x1980-2175,https://artmuseum.princeton.edu/art/collections/68806,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02545,Qing dynasty (c. 1950),Unknown,Silver,0.65
68796,San Francisco,,,x1980-2165,https://artmuseum.princeton.edu/art/collections/68796,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02392,Qing dynasty (c. 1950),Unknown,Silver,0.65
68790,San Francisco,,,x1980-2160,https://artmuseum.princeton.edu/art/collections/68790,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02402,Qing dynasty (c. 1950),Unknown,Silver,0.65
68788,San Francisco,,,x1980-2158,https://artmuseum.princeton.edu/art/collections/68788,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02406,Qing dynasty (c. 1950),Unknown,Silver,0.65
68786,San Francisco,,,x1980-2156,https://artmuseum.princeton.edu/art/collections/68786,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02410,Qing dynasty (c. 1950),Unknown,Silver,0.65
68782,San Francisco,,,x1980-2151,https://artmuseum.princeton.edu/art/collections/68782,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02340,Qing dynasty (c. 1950),Unknown,Silver,0.65
68772,San Francisco,,,x1980-2142,https://artmuseum.princeton.edu/art/collections/68772,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02355,Qing dynasty (c. 1950),Unknown,Silver,0.65
68770,San Francisco,,,x1980-2140,https://artmuseum.princeton.edu/art/collections/68770,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02359,Qing dynasty (c. 1950),Unknown,Silver,0.65
68768,San Francisco,,,x1980-2138,https://artmuseum.princeton.edu/art/collections/68768,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02363,Qing dynasty (c. 1950),Unknown,Silver,0.65
68765,"Lands End, San Francisco",,,x1980-2135,https://artmuseum.princeton.edu/art/collections/68765,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02369,Qing dynasty (c. 1950),Unknown,Silver,0.65
68763,"Lands End, San Francisco",,,x1980-2133,https://artmuseum.princeton.edu/art/collections/68763,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02373,Qing dynasty (c. 1950),Unknown,Silver,0.65
68759,San Francisco,,,x1980-1793,https://artmuseum.princeton.edu/art/collections/68759,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02307,Qing dynasty (c. 1949),Unknown,Silver,0.65
68758,San Francisco,,,x1980-1792,https://artmuseum.princeton.edu/art/collections/68758,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02309,Qing dynasty (c. 1949),Unknown,Silver,0.65
68757,San Francisco,,,x1980-1791,https://artmuseum.princeton.edu/art/collections/68757,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02311,Qing dynasty (c. 1949),Unknown,Silver,0.65
68756,San Francisco,,,x1980-1790,https://artmuseum.princeton.edu/art/collections/68756,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02313,Qing dynasty (c. 1949),Unknown,Silver,0.65
68755,San Francisco,,,x1980-1789,https://artmuseum.princeton.edu/art/collections/68755,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02315,Qing dynasty (c. 1949),Unknown,Silver,0.65
68753,San Francisco,,,x1980-1787,https://artmuseum.princeton.edu/art/collections/68753,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02319,Qing dynasty (c. 1949),Unknown,Silver,0.65
68740,San Francisco,,,x1980-1775,https://artmuseum.princeton.edu/art/collections/68740,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02272,Qing dynasty (c. 1949),Unknown,Silver,0.65
68734,San Francisco,,,x1980-1769,https://artmuseum.princeton.edu/art/collections/68734,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02282,Qing dynasty (c. 1949),Unknown,Silver,0.65
68719,San Francisco,,,x1980-1755,https://artmuseum.princeton.edu/art/collections/68719,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02238,Qing dynasty (c. 1949),Unknown,Silver,0.65
68710,"Aquatic Park, San Francisco",,,x1980-1746,https://artmuseum.princeton.edu/art/collections/68710,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02256,Qing dynasty (c. 1949),Unknown,Silver,0.65
68708,San Francisco,,,x1980-1744,https://artmuseum.princeton.edu/art/collections/68708,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02258,Qing dynasty (c. 1949),Unknown,Silver,0.65
68673,"Aquatic Park, San Francisco",,,x1980-1729,https://artmuseum.princeton.edu/art/collections/68673,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02217,Qing dynasty (c. 1949),Unknown,Silver,0.65
68672,"Aquatic Park, San Francisco",,,x1980-1728,https://artmuseum.princeton.edu/art/collections/68672,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02219,Qing dynasty (c. 1949),Unknown,Silver,0.65
68667,"Aquatic Park, San Francisco",,,x1980-1723,https://artmuseum.princeton.edu/art/collections/68667,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA02228,Qing dynasty (c. 1949),Unknown,Silver,0.65
